OID_,sci_name,class,family,order_,biome_freshwater,biome_marine,biome_terrestrial,category,criteria,common_name,movementpattern,Range_Areakm2,FW_Width,FW_Length,Hazira_10,Hazira_15,Hazira_20,Hazira_25,Kudankulam_10,Kudankulam_15,Kudankulam_20,Kudankulam_25,Muttom_10,Muttom_15,Muttom_20,Muttom_25,Pipavav_10,Pipavav_15,Pipavav_20,Pipavav_25,Tuticorin_10,Tuticorin_15,Tuticorin_20,Tuticorin_25,Vizhinjam_10,Vizhinjam_15,Vizhinjam_20,Vizhinjam_25,Sens_Score,Sens_Score_1
1241,Spirodela polyrhiza,LILIOPSIDA,ARACEAE,ALISMATALES,true,false,false,LC,,Greater Duckweed,,80605260.522061988711357,,,0.000130905309297,0.000320420238206,0.000617351748431,0.000996763747398,0.000207943133763,0.000445742347598,0.000793263866981,0.001222480024809,0.000182828283631,0.000406313143511,0.000712618031489,0.001099591732058,0.000256421207932,0.000527711484132,0.000888695963904,0.001345780642217,0.000139143398770,0.000339297609399,0.000654907807316,0.001095738089702,0.000210767076013,0.000448701995674,0.000777440999227,0.001197456195914,,
1242,Stenogobius gymnopomus,ACTINOPTERYGII,GOBIIDAE,GOBIIFORMES,true,true,false,DD,,,Unknown,318934.067056910658721,,,,,,,0.052554155237804,0.112653936236457,0.200484198037491,0.308961415731017,0.046206796184733,0.102688863213823,0.180102309580508,0.277903451482506,,,,,0.078429228103954,0.122929307587464,0.165587807111846,0.277000300877776,0.053267859493032,0.113401937873434,0.196485232391517,0.302637060775867,,
1243,Stenothyra blanfordiana,GASTROPODA,STENOTHYRIDAE,LITTORINIMORPHA,true,true,false,LC,,,,855916.779621751629747,,,,,,,0.019582874024435,0.041977419895589,0.074704973874910,0.115126053407085,0.017217703617610,0.038264206948611,0.067110218479697,0.103553149255512,,,,,0.013103715425204,0.031953074003572,0.061675405464044,0.103190235648146,0.019848816469092,0.041566854326629,0.067498511029802,0.100281750129643,,
1244,Stercorarius pomarinus,AVES,STERCORARIIDAE,CHARADRIIFORMES,true,true,true,LC,,Pomarine Jaeger,Full Migrant,84310844.129863202571869,,,,,,,0.000186197981932,0.000432235303072,0.000758224277096,0.001187413447479,0.000203507272108,0.000457070208615,0.000815996734454,0.001286307748534,,,,,,,,,0.000237252073063,0.000505681061973,0.000874022272115,0.001342015531862,10.000000000000000,15.000000000000000
1245,Sterna acuticauda,AVES,LARIDAE,CHARADRIIFORMES,true,false,true,EN,C2a(ii),Black-bellied Tern,Not a Migrant,3544525.646094125229865,,,0.001708489760090,0.004425300285762,0.008355101341829,0.014810110549704,0.004885830695927,0.010322418456305,0.018296655453281,0.028248370444391,0.004269478255350,0.009426161228916,0.016516009863610,0.025388391108039,0.005407403616598,0.011423734675186,0.019516642964165,0.029827773044051,0.002915064715371,0.007523414202561,0.014765961643535,0.024906249372119,0.004705438331289,0.010106949432211,0.017570764677484,0.027097084244171,40.000000000000000,60.000000000000000
1246,Sterna aurantia,AVES,LARIDAE,CHARADRIIFORMES,true,true,true,VU,A2bcd+3bcd+4bcd,River Tern,Not a Migrant,5705933.975620959885418,,,0.001561317879641,0.004053607840597,0.008146314533046,0.013349384961511,0.002866306016900,0.006152297401767,0.010991510531485,0.017012876925511,0.002504703241681,0.005623120756314,0.009906806054878,0.015326654031598,0.003422653643582,0.007163586845979,0.012198398608677,0.018595693351648,0.001771758121541,0.004489195614899,0.008712307715665,0.014827642783373,0.002880511967861,0.006203583882742,0.010812492344618,0.016692689578248,30.000000000000000,45.000000000000000
1247,Sterna hirundo,AVES,LARIDAE,CHARADRIIFORMES,true,true,true,LC,,Common Tern,Full Migrant,51343688.519304990768433,,,0.000757927039669,0.001591953316383,0.002732412493205,0.004178900343928,0.000643048098383,0.001422379309408,0.002508185466144,0.003899971142427,0.000628921411323,0.001401287040157,0.002480125554900,0.003802951291102,0.000803654477483,0.001658668698208,0.002820142793051,0.004287622791324,0.000908204861169,0.001807908682042,0.002805092329225,0.003922462480923,0.000714429961037,0.001528108729102,0.002648223871651,0.004069032443801,10.000000000000000,15.000000000000000
1248,Sternula albifrons,AVES,LARIDAE,CHARADRIIFORMES,true,true,true,LC,,Little Tern,Full Migrant,24699659.842868786305189,,,0.001575518452184,0.003293468110157,0.005236351495824,0.007431108362407,0.000836654718328,0.001797839238519,0.003139561816148,0.004861135380372,0.001007434872616,0.002127124370151,0.003656322800371,0.005594406287860,0.000838727882766,0.001701976430787,0.002865520078477,0.004329060971711,0.000841169092043,0.001732871465999,0.002943181272466,0.004451125888475,0.001451712416553,0.002722744202333,0.004285898500897,0.006170933259730,10.000000000000000,15.000000000000000
1249,Sternula saundersi,AVES,LARIDAE,CHARADRIIFORMES,false,true,true,LC,,Saunders's Tern,Full Migrant,4585972.027915524318814,,,,,,,0.005204088899748,0.009910559572045,0.015710624806307,0.022678758689656,,0.001362028832747,0.004241377566605,0.007842334752879,,,,,,,,,,,,,10.000000000000000,15.000000000000000
1250,Streptopelia decaocto,AVES,COLUMBIDAE,COLUMBIFORMES,false,false,true,LC,,Eurasian Collared-dove,Not a Migrant,19323172.240750495344400,,,0.000313562107469,0.000812161292851,0.001533574410444,0.002718183958963,0.000896557654523,0.001894122656623,0.003356962204419,0.005182761910433,0.000783893442919,0.001730313794877,0.003031516644936,0.004659314975061,0.000992301974313,0.002096095215977,0.003580933376042,0.005472693456472,0.000534168399469,0.001379336410197,0.002707575521234,0.004567389298984,0.000863855180650,0.001855050961388,0.003224249855571,0.004972042453632,10.000000000000000,10.000000000000000
1251,Streptopelia orientalis,AVES,COLUMBIDAE,COLUMBIFORMES,false,false,true,LC,,Oriental Turtle-dove,Full Migrant,20061574.242223586887121,,,0.000301742914174,0.000781827151549,0.001476039519290,0.002616553419229,,,,,,,,,,,,,,,,,,,,,10.000000000000000,10.000000000000000
1252,Streptopelia tranquebarica,AVES,COLUMBIDAE,COLUMBIFORMES,false,false,true,LC,,Red Turtle-dove,Full Migrant,9536514.812835400924087,,,0.000738903249092,0.001748685624769,0.003248790057970,0.005663579917318,,,,,,,,,0.002009405262560,0.004245573401643,0.007253411113570,0.011085876648100,,,,,,,,,10.000000000000000,10.000000000000000
1253,Strix leptogrammica,AVES,STRIGIDAE,STRIGIFORMES,false,false,true,LC,,Brown Wood-owl,Not a Migrant,5424753.800410678610206,,,,,,,,0.000748883461366,0.003427392646823,0.007238939107563,0.002789670407855,0.006159038994789,0.010791534998207,0.016389587654012,,,,,,,,,0.003074526043148,0.006603864937045,0.011480710155039,0.017705192441904,10.000000000000000,10.000000000000000
1254,Strix ocellata,AVES,STRIGIDAE,STRIGIFORMES,false,false,true,LC,,Mottled Wood-owl,Not a Migrant,2253179.867478477768600,,,0.003127385381844,0.007401258374577,0.013750404465622,0.023970928621702,0.007686005225917,0.016238418192216,0.028782861688272,0.044438118295940,0.006716407937657,0.014828496684221,0.025981689850309,0.039939023353374,0.008506502771677,0.017970922398803,0.030702050255702,0.046922710475497,0.004585750936195,0.011835244518938,0.023228651463347,0.039180555925052,0.007402226106208,0.015899459218372,0.027640947331320,0.042627005226044,10.000000000000000,10.000000000000000
1255,Strophidon sathete,ACTINOPTERYGII,MURAENIDAE,ANGUILLIFORMES,true,true,false,LC,,Giant Estuarine Moray,Full Migrant,14297934.254966408014297,,,,,,,0.001097509804592,0.002547902439045,0.004470039731467,0.007000417007095,0.001199042941148,0.002693542527614,0.004809105609091,0.007581986866042,,,,,0.002539497203224,0.004630232717991,0.007168575717732,0.010087321603018,0.001398037404378,0.002980379427880,0.005152271978993,0.007911432327643,,
1256,Stuckenia pectinata,LILIOPSIDA,POTAMOGETONACEAE,ALISMATALES,true,false,false,LC,,Fennel Pondweed,,78098582.525135681033134,,,0.000135106889503,0.000330704552401,0.000637166474820,0.001028756207093,0.000214617345524,0.000460049041765,0.000818724727048,0.001261717148977,0.000188696400836,0.000419354304871,0.000735490456083,0.001134884592841,0.000264651388033,0.000544649086881,0.000917219844193,0.001388975263879,0.000143609391428,0.000350187817959,0.000675927945423,0.001130907262702,0.000217531925961,0.000463103683687,0.000802394003285,0.001235890146973,,
1257,Sturnia malabarica,AVES,STURNIDAE,PASSERIFORMES,false,false,true,LC,,Chestnut-tailed Starling,Not a Migrant,5277499.663404902443290,,,0.001147139500831,0.002972457424243,0.005611505461688,0.009947328746710,0.002076463095300,0.004504620064890,0.008248998681043,0.012720544141727,0.002867508500633,0.006330890066282,0.011092643150643,0.017051598121470,,,,,0.001958063435260,0.005053927651823,0.009918237796103,0.016728756464685,0.003160312250266,0.006788127655042,0.011801047847871,0.018199207221598,,
1258,Sturnia pagodarum,AVES,STURNIDAE,PASSERIFORMES,false,false,true,LC,,Brahminy Starling,Full Migrant,3845429.548620612360537,,,0.001574800878411,0.004079021658334,0.007701316775453,0.013651223118485,0.004504142374524,0.009516080497657,0.016866166800226,0.026039055659594,0.003934833224248,0.008688866053864,0.015224553699750,0.023402566036674,0.004984275630448,0.010529830292568,0.017989470526453,0.027493757260183,0.002686956370780,0.006935451491008,0.013611129210023,0.022957714212256,0.004336402765764,0.009314894228190,0.016194328086124,0.024975072255799,,
1259,Sulcospira huegeli,GASTROPODA,PACHYCHILIDAE,SORBEOCONCHA,true,false,false,LC,,,,625193.566841754131019,,,,,,,,,,,,,0.006008446960745,0.023529016863282,,,,,,,,,0.027173880174984,0.057850469320750,0.100231346650168,0.151120627551771,,
1260,Suncus murinus,MAMMALIA,SORICIDAE,EULIPOTYPHLA,false,false,true,LC,,House Shrew,,9424616.192745249718428,,,0.000641693070436,0.001662304224191,0.003142513152384,0.005571274317781,0.001838329534433,0.003883537682047,0.006882834055460,0.010626059193974,0.001607405721680,0.003548124833249,0.006215872809706,0.009553211425806,0.002034855823101,0.004298294910090,0.007343067507526,0.011221724960481,0.001095240348633,0.002828444548470,0.005551293967088,0.009364041631374,0.001770820145179,0.003803120825408,0.006610317591575,0.010193597104423,,
1261,Suncus stoliczkanus,MAMMALIA,SORICIDAE,EULIPOTYPHLA,false,false,true,LC,,Anderson's Shrew,,1280280.062854207353666,,,,,,,,,,,,,,,0.014979328114774,0.031641342379824,0.054055042286267,0.082607277768038,,,,,,,,,,
1262,Surniculus dicruroides,AVES,CUCULIDAE,CUCULIFORMES,false,false,true,LC,,Fork-tailed Drongo-cuckoo,Full Migrant,5377744.278669704683125,,,,,,,0.003221380657799,0.006757278768281,0.011538295556702,0.017080909974674,0.002816714687539,0.006217400312855,0.010892788290312,0.016741832217546,,,,,,,,,0.003104017474117,0.006665417309626,0.011585228264899,0.017865359077784,,
1263,Sus scrofa,MAMMALIA,SUIDAE,CETARTIODACTYLA,false,false,true,LC,,Wild Boar,,28012481.481143709272146,,,0.000216273129378,0.000560155144368,0.001057715627591,0.001874803168737,0.000618419413904,0.001306543147857,0.002315607827998,0.003575034163906,0.000540718338794,0.001193553862869,0.002091113422490,0.003213972343236,0.000684464112293,0.001445843801827,0.002470081605881,0.003775023731519,0.000368382916274,0.000951346487285,0.001867529221675,0.003150410418154,0.000595877796934,0.001279581125666,0.002224055544171,0.003429683657567,,
1264,Synoicus chinensis,AVES,PHASIANIDAE,GALLIFORMES,true,false,true,LC,,Asian Blue Quail,Not a Migrant,8165033.507564411498606,,,,,,,0.002121661833410,0.004482551139147,0.007944496427975,0.012265318564117,0.001855144971643,0.004094931199411,0.007174290625167,0.011026659836213,,,,,0.001263919719210,0.003264020378383,0.006407333908974,0.010808655967723,0.002044459080502,0.004390086949146,0.007630439040447,0.011766754177417,10.000000000000000,10.000000000000000
1265,Sypheotides indicus,AVES,OTIDIDAE,OTIDIFORMES,false,false,true,CR,A2bcd+3bcd+4bcd,Lesser Florican,Full Migrant,2471238.844982942566276,,,0.002195046907865,0.005554048374597,0.010042596771121,0.017153887336060,,,,,,,,,0.007310273481016,0.013046328000111,0.019812693224429,0.027916726406486,,,,,0.004592291542293,0.010157721998396,0.017302093128548,0.025819031748683,100.000000000000000,75.000000000000000
1266,Taccocua leschenaultii,AVES,CUCULIDAE,CUCULIFORMES,false,false,true,LC,,Sirkeer Malkoha,Not a Migrant,2673809.783509175293148,,,0.002264852895813,0.005866382310052,0.011075907970068,0.019632966069015,0.006476882665019,0.013683874289060,0.024254890861876,0.037447343528540,0.005659817403705,0.012495754335228,0.021894384879150,0.033656022915912,0.007168303783614,0.015143829900966,0.025872162617219,0.039541072526167,0.003864777211993,0.009975317483641,0.019576372617578,0.033018806033273,0.006237746207638,0.013398238586596,0.023292616561237,0.035921145392836,,
1267,Tachybaptus ruficollis,AVES,PODICIPEDIDAE,PODICIPEDIFORMES,true,true,true,LC,,Little Grebe,Full Migrant,37436971.384442821145058,,,0.000161662950163,0.000418906911817,0.000790979762853,0.001402090664159,0.000462589563096,0.000977324703291,0.001732324012497,0.002674550579021,0.000404187332438,0.000892421139047,0.001563686718783,0.002403722162084,0.000511878487203,0.001081503619060,0.001847738704770,0.002823994627535,0.000276058504992,0.000712469485582,0.001398192560921,0.002358273161779,0.000445347029373,0.000956758049836,0.001663430722651,0.002565380925687,10.000000000000000,10.000000000000000
1268,Tachymarptis melba,AVES,APODIDAE,CAPRIMULGIFORMES,true,false,true,LC,,Alpine Swift,Full Migrant,12937620.588540190830827,,,,,0.000486218974877,0.001841299865392,,,,,,,,0.000021869955745,,,,,,,,,0.001011749694832,0.002437282090993,0.004224487378116,0.005765816559813,,10.000000000000000
1269,Tadarida aegyptiaca,MAMMALIA,MOLOSSIDAE,CHIROPTERA,false,false,true,LC,,Egyptian Free-tailed Bat,,4175046.713008169084787,,,0.001451679763420,0.003759286771764,0.007098063723931,0.012580665353235,0.004149349565084,0.008766463552394,0.015536876945561,0.023987014973154,0.003628107856710,0.008008418279022,0.014030637397183,0.021564595655621,0.004592553909155,0.009701080120067,0.016573290655831,0.025328896489011,0.002471859916707,0.006383426462946,0.012530753944987,0.021138354803647,0.003998222463190,0.008585543499540,0.014922596103112,0.023011836742259,,15.000000000000000
1270,Taenioides cirratus,ACTINOPTERYGII,GOBIIDAE,GOBIIFORMES,true,true,false,DD,,Whiskered Eel Goby,,1690185.885952482232824,,,0.006242897096278,0.015280897202950,0.029441612860212,0.047535837451784,0.009916844419327,0.021257530519263,0.037830892561682,0.058300286200310,0.008719112823831,0.019377144880002,0.031762376051225,0.043753030578804,0.012228772255466,0.025166652977351,0.042382065955458,0.064175962508568,0.006037893662450,0.013781243827601,0.024862294623583,0.039302436571674,0.010051518719170,0.021012397078552,0.032024963920909,0.043163462559939,,
1271,Taphozous longimanus,MAMMALIA,EMBALLONURIDAE,CHIROPTERA,false,false,true,LC,,Long-winged Tomb Bat,,4901941.635751318186522,,,0.001384366880095,0.003893261039202,0.008252583262073,0.013507664347532,0.003321810476258,0.007140441544825,0.012778895757940,0.019804294770766,0.002913013834699,0.006554460255219,0.011555688311488,0.017861822585226,,,,0.000090743920250,0.002098850820113,0.005315213814560,0.010418295303382,0.017597510098867,0.003351178817107,0.007223770712469,0.012592153818743,0.019445417881084,,15.000000000000000
1272,Taphozous melanopogon,MAMMALIA,EMBALLONURIDAE,CHIROPTERA,false,false,true,LC,,Black-bearded Tomb Bat,,5669325.623808760195971,,,0.000980484885421,0.002539356723981,0.004917680155491,0.008889845972893,0.002872179552253,0.006173757800798,0.011042412546205,0.017116873293775,0.002516404467687,0.005664899408375,0.009989175284388,0.015441728981323,,,,,0.001608687276476,0.004389690761932,0.008800842135241,0.015008298586058,0.002886681532872,0.006235090266704,0.010874731433406,0.016797739172502,,15.000000000000000
1273,Taphozous nudiventris,MAMMALIA,EMBALLONURIDAE,CHIROPTERA,false,false,true,LC,,Naked-rumped Tomb Bat,Full Migrant,1207460.283090236363932,,,0.005842469483700,0.013821503817187,0.025678825308768,0.044759520915029,,,,,,,,,0.015879716601243,0.033543515455643,0.057305622094062,0.087579962265860,,,,,,,,,,15.000000000000000
1274,Taphozous perforatus,MAMMALIA,EMBALLONURIDAE,CHIROPTERA,false,false,true,LC,,Egyptian Tomb Bat,,2113771.354072112124413,,,,,,0.001395119983815,,,,,,,,,0.009070778732231,0.019160874534679,0.032734451209162,0.050028034872897,,,,,,,,,,15.000000000000000
1275,Tarebia granifera,GASTROPODA,THIARIDAE,SORBEOCONCHA,true,false,false,LC,,,,11766189.516659326851368,,,0.000896777715899,0.002195065508723,0.004229219531570,0.006828413006962,0.001424531743858,0.003053595049017,0.005434320139941,0.008374701150550,0.001252480372851,0.002783482004932,0.004881849132170,0.007532844673713,0.001756634825527,0.003615131440706,0.006088085662227,0.009219382291763,0.000953213433452,0.002324386511150,0.004486500438558,0.007506444976032,0.001443877395267,0.003073870364480,0.005325924267540,0.008203273328101,,
1276,Tarebia lineata,GASTROPODA,THIARIDAE,SORBEOCONCHA,true,false,false,LC,,,,2755909.553371204063296,,,0.000518582353063,0.002400647190753,0.004266660217857,0.006774666413915,,,,,,,,,,,,,,,,,,,,,,
1277,Tatera indica,MAMMALIA,MURIDAE,RODENTIA,false,false,true,LC,,Indian Gerbil,,4785830.640183268114924,,,0.001265297586957,0.003276379287385,0.006191317587994,0.010977737990075,0.003619671979293,0.007647518250863,0.013553908346976,0.020926023101656,0.003165463228059,0.006986793658162,0.012240375086918,0.018812533123229,0.004007190513445,0.008464524312812,0.014460518588932,0.022098661387029,0.002157210341746,0.005570368948543,0.010932727102191,0.018440844156329,0.003486518791518,0.007488677526220,0.013016819679120,0.020073216824166,,
1278,Tephrodornis pondicerianus,AVES,VANGIDAE,PASSERIFORMES,false,false,true,LC,,Common Woodshrike,Not a Migrant,4411130.440765008330345,,,0.001372645952905,0.003556771422591,0.006714992905952,0.011902329434155,0.003925785538788,0.008294577629464,0.014702202773250,0.022698638370500,0.003430091810073,0.007575417292349,0.013272879495676,0.020402472687584,0.004344844272217,0.009179605793881,0.015682821017740,0.023968346350633,0.002342600023951,0.006046656364792,0.011865860443882,0.020014371617292,0.003781221037683,0.008122253607032,0.014120201456104,0.021775232407209,,
1279,Tephrodornis sylvicola,AVES,VANGIDAE,PASSERIFORMES,false,false,true,LC,,Malabar Woodshrike,Altitudinal Migrant,128091.273022845358355,,,,,,,,0.056025348876659,0.172209265585097,0.320157467428156,0.118130995510760,0.260874916329318,0.457089364143306,0.702604785378744,,,,,,,,,0.130160654987201,0.279629695983698,0.486167456176100,0.749778576156428,,
1280,Terapon jarbua,ACTINOPTERYGII,TERAPONTIDAE,PERCIFORMES,true,true,false,LC,,Tiger Perch,,5280296.077398701570928,,,0.001727647534577,0.003638354737319,0.007197185216193,0.011968298538744,0.003174312619036,0.006804387013003,0.012109404420413,0.018661514323890,0.002790927102733,0.006202488706347,0.010878322207483,0.016785588673682,0.003914344568136,0.008055669802504,0.013566203229027,0.020543734230307,0.002124064587179,0.005179477021604,0.009997358794444,0.016726761698538,0.003217420921574,0.006849566904575,0.011867863726710,0.018279518273329,,
1281,Terapon theraps,ACTINOPTERYGII,TERAPONTIDAE,PERCIFORMES,true,true,false,LC,,Largescaled Terapon,,3396372.744841992855072,,,0.003106742796593,0.007604452961278,0.014651453846336,0.023655943435524,0.004935062117722,0.010578691078130,0.018826331932455,0.029012811103376,0.004339017693287,0.009642927689834,0.016912384592677,0.026096334145030,0.006085580064822,0.012524043988865,0.021091197897584,0.031939073659142,0.003302255303059,0.008052464866139,0.015542762350458,0.026004876619772,0.005002082029226,0.010648931661884,0.018450811789848,0.028418926863072,,
1282,Terpsiphone paradisi,AVES,MONARCHIDAE,PASSERIFORMES,false,false,true,LC,,Indian Paradise-flycatcher,Full Migrant,4205252.513586899265647,,,,,,0.001908356036000,0.004118171781698,0.008700565978425,0.015421895421237,0.023810002650147,0.003598249938509,0.007944717835003,0.013920613508030,0.021398971288253,0.002385453933042,0.007064972221325,0.013876975897150,0.022820323307712,0.002457370328659,0.006342612013450,0.012447214547112,0.020994266089184,0.003966122553436,0.008518951311220,0.014810056196088,0.022839605868114,,
1283,Tetracerus quadricornis,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,VU,C2a(i),Four-horned Antelope,,2063040.030006646411493,,,0.002935231441238,0.007600529390783,0.014362589666100,0.025466105392359,,,,,,,,,0.003710929073406,0.008431047996362,0.015049119653709,0.023658956941335,,,,,,,,,,
1284,Tetraroge nigra,ACTINOPTERYGII,TETRAROGIDAE,SCORPAENIFORMES,true,true,false,LC,,Freshwater waspfish,Full Migrant,1277014.403480022680014,,,0.008262754539673,0.020224953380897,0.038967296203082,0.062915814668173,0.013125388738809,0.028135295855670,0.050070884468094,0.077163045784155,0.011540137208090,0.025646521054880,0.042038930461394,0.057909099968189,,,,,0.007991423292756,0.018240094821801,0.032906362959304,0.052018539020359,0.013303636219945,0.027810850743277,0.042386477294033,0.057128780230542,,
1285,Tetrathemis platyptera,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,,,6670588.737131287343800,,,0.001581817876744,0.003871855654037,0.007459881040277,0.012044574269633,0.002512718310667,0.005386207938722,0.009585546805623,0.014772057558113,0.002209238489823,0.004909758045455,0.008611048330081,0.013287114743967,0.003098511854405,0.006376696773563,0.010738717755706,0.016261982805925,0.001681364308970,0.004099963764017,0.007913696436168,0.013240548556075,0.002546841923971,0.005421971385845,0.009394348355174,0.014469677635254,,
1286,Thalasseus bengalensis,AVES,LARIDAE,CHARADRIIFORMES,false,true,true,LC,,Lesser Crested Tern,Full Migrant,24339321.867749370634556,,,0.001351145242794,0.002716009019485,0.004550756923884,0.006663665632574,0.000644985473189,0.001497253023842,0.002626480834738,0.004113182125883,0.000704995807132,0.001583346455589,0.002826659582326,0.004455805982385,0.000907875086699,0.001835406162775,0.003106963494580,0.004701000136502,0.001491764193370,0.002719800585904,0.004210665397112,0.005925035828870,0.000821940691966,0.001751779901782,0.003027732977612,0.004648865929046,10.000000000000000,15.000000000000000
1287,Thalasseus bergii,AVES,LARIDAE,CHARADRIIFORMES,false,true,true,LC,,Greater Crested Tern,Full Migrant,47763720.642541639506817,,,,,,,0.000038379967627,0.000142347888206,0.000308748860005,0.000518226825493,,,,,,,,,0.000760191282133,0.001386047027313,0.002145892801784,0.003019611101000,,,,,10.000000000000000,15.000000000000000
1288,Thalasseus sandvicensis,AVES,LARIDAE,CHARADRIIFORMES,false,true,true,LC,,Sandwich Tern,Full Migrant,8762739.837243678048253,,,,,,0.000919393005201,,,,,,,,,0.004144058451186,0.007633517022506,0.012049234591240,0.017400420633490,,,,,,,,,10.000000000000000,15.000000000000000
1289,Thelypteris xylodes,POLYPODIOPSIDA,THELYPTERIDACEAE,POLYPODIALES,true,false,true,LC,,,,567836.725031863315962,,,,,,,0.024095483477610,0.045308205503211,0.073856557568251,0.113163853769247,0.025952744483090,0.057676749922079,0.094541823977805,0.130182999438417,,,,,0.019751610653910,0.048138035068372,0.088501351506508,0.139829272928817,0.029918697263858,0.062654926188965,0.101739222705210,0.147400127851289,,
1290,Thiara rudis,GASTROPODA,THIARIDAE,SORBEOCONCHA,true,false,false,LC,,,,5603627.676378987729549,,,0.001883004576493,0.004609077952482,0.008880282807826,0.014337926460855,0.002991153488193,0.006411771111296,0.011410686853852,0.017584737347580,0.002629889472312,0.005844602582054,0.010250638585962,0.015817053371351,0.003688485292455,0.007590854374263,0.012783427777934,0.019358352398871,0.002001505195482,0.004880619088138,0.009420507120623,0.015761620736630,0.003031774424119,0.006454344104725,0.011183083156542,0.017224782624703,,
1291,Tholymis tillarga,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Old World Twister,Full Migrant,34073382.302456304430962,,,0.000309674468649,0.000757998033417,0.001460430258267,0.002357981395118,0.000491918011601,0.001054464676707,0.001876574508898,0.002891944216399,0.000432505387990,0.000961189484963,0.001685795720864,0.002601235100282,0.000606599546979,0.001248373914905,0.002102332226944,0.003183628743061,0.000329162799521,0.000802655044850,0.001549274268051,0.002592118780589,0.000498598434424,0.001061466130279,0.001839143344414,0.002832746916012,,
1292,Threskiornis melanocephalus,AVES,THRESKIORNITHIDAE,PELECANIFORMES,true,true,true,NT,,Black-headed Ibis,Full Migrant,2840162.637256950139999,,,,0.000043058463253,0.002674422699533,0.007599338101347,0.006097521321207,0.012882387955690,0.022834243234418,0.035253992915611,0.005328312874899,0.011763858081778,0.020611995850465,0.031684735995783,0.006748014094751,0.014256482168827,0.024355992080196,0.037224397522998,0.003638003525279,0.009389228041712,0.018427934069450,0.031083022728658,0.005872524052009,0.012613614976327,0.021928463458343,0.033817319222558,30.000000000000000,30.000000000000000
1293,Thryssa gautamiensis,ACTINOPTERYGII,ENGRAULIDAE,CLUPEIFORMES,true,true,false,DD,,Gautama Thryssa,Full Migrant,404202.515476846601814,,,,,,,0.038822428584101,0.090127449613150,0.158119586020903,0.247627114271650,0.005073031817847,0.014404528199611,0.028566329605712,0.047777900755436,,,,,0.089830128956651,0.163786123402502,0.253575424329554,0.356820790698694,,,,,,
1294,Thryssa mystax,ACTINOPTERYGII,ENGRAULIDAE,CLUPEIFORMES,true,true,false,LC,,Moustached Thryssa,Full Migrant,1937007.511107406578958,,,,,,,0.008101219580348,0.018807228528833,0.032995398916717,0.051673265543967,0.008850681803988,0.019882263599952,0.035498197803143,0.055966096731477,,,,,0.018745184849299,0.034177855490151,0.052914520694683,0.074459112775507,0.010319550697515,0.021999537551585,0.038031265276108,0.058397883909751,,
1295,Tor khudree,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,true,false,false,LC,,Black Mahseer,Altitudinal Migrant,1013576.211657201522030,,,,,,,0.016536803320701,0.035447929419278,0.063084788124903,0.097218462349559,0.014539529655845,0.032312298121625,0.056671379364375,0.087445696673529,,,,,0.011065462757944,0.026982847261365,0.052081938890288,0.087139233395372,0.016761379023998,0.035683297263197,0.061826465153767,0.095228427377785,,
1296,Tor malabaricus,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,true,false,false,EN,A2acde+3cde+4acde,Malabar Mahseer,,10826.630164114074432,145.290521951342754,223.059452793953170,,,,,,,,,,,,,,,,,0.093337192105371,0.374660289275422,0.994502888001541,2.022220236364410,,,,,,
1297,Toxotes jaculatrix,ACTINOPTERYGII,TOXOTIDAE,PERCIFORMES,true,true,false,LC,,Banded Archerfish,,628613.533896391512826,,,0.016785601948751,0.041086542660047,0.079161194967542,0.127812077223235,0.026663935099902,0.057156227342354,0.101717887402785,0.156755010144270,0.023443531897129,0.052100336725543,0.085401151599997,0.117641047741315,,,,,0.016234398559477,0.037054346672913,0.066848543976940,0.105674504278070,0.027026040890696,0.056497124317485,0.086107185255385,0.116055845561339,,
1298,Tramea basilaris,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Keyhole Glider,Full Migrant,27238148.634133301675320,,,0.000387385233164,0.000948212638239,0.001826915594904,0.002949701267040,0.000615361590682,0.001319075629422,0.002347488499296,0.003617658534959,0.000541039761212,0.001202393643788,0.002108835033262,0.003253997884401,0.000758821700636,0.001561645111433,0.002629898627018,0.003982539368901,0.000411764032074,0.001004076032021,0.001938054422704,0.003242593884435,0.000623718421532,0.001327834051569,0.002300664231075,0.003543606062654,,
1299,Tramea limbata,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Ferruginous Glider,Full Migrant,15870066.343662645667791,,,0.000664877911099,0.001627438488147,0.003135575960329,0.005062638038058,0.001056158815456,0.002263958907028,0.004029046840518,0.006209067986795,0.000928598602787,0.002063695014061,0.003619440576806,0.005584909105680,0.001302382600119,0.002680286316255,0.004513753638089,0.006835321095852,0.000706719787110,0.001723318076176,0.003326326007939,0.005565336166326,0.001070501830530,0.002278991182198,0.003948681305184,0.006081970077834,,
