OID_,sci_name,class,family,order_,biome_freshwater,biome_marine,biome_terrestrial,category,criteria,common_name,movementpattern,Range_Areakm2,FW_Width,FW_Length,Igola_Luhololo,Luisenga,Mwenga,Sens_Score,Sens_Score_1
992,Pseudagrion salisburyense,INSECTA,COENAGRIONIDAE,ODONATA,true,false,true,LC,,Slate Sprite,,4827694.948781850747764,,,0.011371569459474,0.007998380303817,0.008923944523913,,
993,Pseudagrion sjoestedti,INSECTA,COENAGRIONIDAE,ODONATA,true,false,true,LC,,Variable Sprite,,9558668.743497576564550,,,0.005743317392034,0.004039656695302,0.004507121551345,,
994,Pseudagrion spernatum,INSECTA,COENAGRIONIDAE,ODONATA,true,false,true,LC,,Upland Sprite,,5187211.664001074619591,,,0.010583425546372,0.007444026327121,0.008305441283665,,
995,Pseudagrion sublacteum,INSECTA,COENAGRIONIDAE,ODONATA,true,false,true,LC,,Cherry-eye Sprite,,13390396.457652101293206,,,0.004099838911629,0.002883689091155,0.003217386582806,,
996,Pseudaspis cana,REPTILIA,PSEUDASPIDIDAE,SQUAMATA,false,false,true,LC,,Mole Snake,,4957819.998706825077534,,,0.008389350601115,0.007788451416398,0.007776580586443,,
997,Pseudhirundo griseopyga,AVES,HIRUNDINIDAE,PASSERIFORMES,true,false,true,LC,,Grey-rumped Swallow,Not a Migrant,5583802.594796090386808,,,0.009831735185336,0.006915312555491,0.007689292624803,,
998,Pseudochironitis stuhlmanni,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,DD,,,,679912.660128128947690,,,0.080743412586082,0.034191400644388,0.025001198895863,,
999,Pseudocrenilabrus philander,ACTINOPTERYGII,CICHLIDAE,PERCIFORMES,true,false,false,LC,,,Nomadic,4117465.554296557791531,,,0.013333072913367,,,,
1000,Pseudonigrita arnaudi,AVES,PLOCEIDAE,PASSERIFORMES,false,false,true,LC,,Grey-capped Social-weaver,Not a Migrant,462384.980120001011528,,,,0.083509936203279,0.086919103195230,,
1001,Psophocichla litsitsirupa,AVES,TURDIDAE,PASSERIFORMES,false,false,true,LC,,Groundscraper Thrush,Not a Migrant,3146068.144992210436612,,,0.017449866280427,0.012273650287150,0.013018240118649,,
1002,Pternistis afer,AVES,PHASIANIDAE,GALLIFORMES,false,false,true,LC,,Red-necked Francolin,Not a Migrant,4561616.347332221455872,,,0.012034871909237,0.008464924985144,0.009444477268786,10.000000000000000,10.000000000000000
1003,Pternistis hildebrandti,AVES,PHASIANIDAE,GALLIFORMES,false,false,true,LC,,Hildebrandt's Francolin,Not a Migrant,900422.327525128377602,,,0.060969688068618,0.042884032315489,0.047846527772937,10.000000000000000,10.000000000000000
1004,Pternistis squamatus,AVES,PHASIANIDAE,GALLIFORMES,false,false,true,LC,,Scaly Francolin,Not a Migrant,2593183.938124828040600,,,0.021170294799421,0.014890474841942,0.016613585048061,10.000000000000000,10.000000000000000
1005,Pterocles decoratus,AVES,PTEROCLIDAE,PTEROCLIFORMES,false,false,true,LC,,Black-faced Sandgrouse,Not a Migrant,1363511.869299084879458,,,,0.028319328243930,0.031596411348770,10.000000000000000,10.000000000000000
1006,Pterocles gutturalis,AVES,PTEROCLIDAE,PTEROCLIFORMES,true,false,true,LC,,Yellow-throated Sandgrouse,Full Migrant,810480.812345287064090,,,,,0.002845556852776,10.000000000000000,10.000000000000000
1007,Pteronemobius monochromus,INSECTA,TRIGONIDIIDAE,ORTHOPTERA,false,false,true,DD,,,Not a Migrant,9595610.419948844239116,,,0.005721206472190,0.004024104616721,0.004489769802632,,
1008,Ptilopsis granti,AVES,STRIGIDAE,STRIGIFORMES,true,false,true,LC,,Southern White-faced Owl,Not a Migrant,7822543.638923720456660,,,0.007017981742673,0.004936212819452,0.005507426214529,10.000000000000000,10.000000000000000
1009,Ptychadena anchietae,AMPHIBIA,PTYCHADENIDAE,ANURA,true,false,true,LC,,Plain Grass Frog,,6632225.503489753231406,,,0.008277533447911,0.005822139215691,0.006495871088616,,
1010,Ptychadena grandisonae,AMPHIBIA,PTYCHADENIDAE,ANURA,true,false,true,LC,,,,1420907.329565528081730,,,,0.013474681716279,0.024890271662167,,
1011,Ptychadena mascareniensis,AMPHIBIA,PTYCHADENIDAE,ANURA,true,false,true,LC,,Mascarene Grass Frog,Not a Migrant,6801584.503185186535120,,,0.000988645425542,,,,
1012,Ptychadena mossambica,AMPHIBIA,PTYCHADENIDAE,ANURA,true,false,true,LC,,Mozambique Ridged Frog,,2865059.696150598581880,,,0.019161369835674,0.013477464446223,0.015037062564242,,
1013,Ptychadena nilotica,AMPHIBIA,PTYCHADENIDAE,ANURA,true,false,true,LC,,,,1968074.636615647235885,,,0.024923437249101,0.019620058849789,0.021890471580584,,
1014,Ptychadena oxyrhynchus,AMPHIBIA,PTYCHADENIDAE,ANURA,true,false,true,LC,,Sharp-nosed Frog,,8132449.331689865328372,,,0.006750545401531,0.004748107072824,0.005297553067244,,
1015,Ptychadena porosissima,AMPHIBIA,PTYCHADENIDAE,ANURA,true,false,true,LC,,Grassland Ridged Frog,,2959490.258198925759643,,,,0.012938515115564,0.014094854145109,,
1016,Ptychadena schillukorum,AMPHIBIA,PTYCHADENIDAE,ANURA,true,false,true,LC,,Schilluk Ridged Frog,,5068749.620133123360574,,,0.010830771403892,0.007618001101850,0.008499548237731,,
1017,Ptychadena taenioscelis,AMPHIBIA,PTYCHADENIDAE,ANURA,true,false,true,LC,,Dwarf Grass Frog,,3975471.550434867851436,,,0.013809297272728,0.009712996232347,0.010836974017986,,
1018,Ptychadena uzungwensis,AMPHIBIA,PTYCHADENIDAE,ANURA,true,false,true,LC,,,,2145570.708015352487564,,,0.002837489122589,0.017996955330777,0.020079544216538,,
1019,Ptyonoprogne rufigula,AVES,HIRUNDINIDAE,PASSERIFORMES,true,false,true,LC,,Red-throated Rock Martin,Full Migrant,5382897.775925679132342,,,0.010198683074524,0.007173411385197,0.008003511063127,,
1020,Pycnonotus barbatus,AVES,PYCNONOTIDAE,PASSERIFORMES,false,false,true,LC,,Common Bulbul,Not a Migrant,19570743.954948883503675,,,0.002805129358679,0.001973033844807,0.002201351261887,,
1021,Pyrenestes minor,AVES,ESTRILDIDAE,PASSERIFORMES,true,false,true,LC,,Lesser Seedcracker,Not a Migrant,437155.186947604990564,,,0.105846991277853,0.041210870668160,0.084224705757813,,
1022,Python natalensis,REPTILIA,PYTHONIDAE,SQUAMATA,false,false,true,LC,,Southern African Rock Python,,5113670.630641372874379,,,0.010735628554227,0.007551080814591,0.008424884004682,,
1023,Python sebae,REPTILIA,PYTHONIDAE,SQUAMATA,true,false,true,NT,,Central African Rock Python,,10507122.846488790586591,,,,,0.002993481771112,,
1024,Pytilia melba,AVES,ESTRILDIDAE,PASSERIFORMES,false,false,true,LC,,Green-winged Pytilia,Not a Migrant,6033485.293492174707353,,,,0.005273737058340,0.007140496712203,,
1025,Pyxicephalus edulis,AMPHIBIA,PYXICEPHALIDAE,ANURA,true,false,true,LC,,Lesser Bull-frog,Not a Migrant,2945294.594609789550304,,,0.018639381113080,0.013110315097798,0.014627427076445,,
1026,Quelea cardinalis,AVES,PLOCEIDAE,PASSERIFORMES,false,false,true,LC,,Cardinal Quelea,Not a Migrant,675537.025326591334306,,,,0.020665803559987,,,
1027,Quelea quelea,AVES,PLOCEIDAE,PASSERIFORMES,false,false,true,LC,,Red-billed Quelea,Not a Migrant,10621850.127113558351994,,,0.005168446907295,0.003352553359505,0.003889423226910,,
1028,Radix natalensis,GASTROPODA,LYMNAEIDAE,HYGROPHILA,true,false,false,LC,,,,17848628.213567852973938,,,0.003075780825734,,,,
1029,Rallus caerulescens,AVES,RALLIDAE,GRUIFORMES,true,false,true,LC,,African Rail,Not a Migrant,5673738.301673783920705,,,0.009675890131032,0.006805696374784,0.007593244455528,10.000000000000000,10.000000000000000
1030,Raphicerus sharpei,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Sharpe's Grysbok,,2462554.749478026293218,,,0.022293298636655,0.015680358050663,0.017494872717220,,
1031,Rattus rattus,MAMMALIA,MURIDAE,RODENTIA,false,false,true,LC,,House Rat,,28229929.318214233964682,,,0.001944690254814,0.001367829857309,0.001526113700664,,
1032,Recurvirostra avosetta,AVES,RECURVIROSTRIDAE,CHARADRIIFORMES,true,true,true,LC,,Pied Avocet,Full Migrant,33455976.418022278696299,,,0.001640916640820,0.001154165692512,0.001287724541738,10.000000000000000,10.000000000000000
1033,Redunca arundinum,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Southern Reedbuck,,4764552.595410314388573,,,,0.001457332737664,0.001563018226637,,
1034,Redunca redunca,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Bohor Reedbuck,,5901364.201787023805082,,,0.009278696331562,0.006543188807002,0.007300359786006,,
1035,Rhabdomys dilectus,MAMMALIA,MURIDAE,RODENTIA,false,false,true,LC,,Mesic Four-striped Grass Rat,,1201238.985593527322635,,,0.037601488032150,0.032144927574172,0.035864705040369,,
1036,Rhampholeon moyeri,REPTILIA,CHAMAELEONIDAE,SQUAMATA,false,false,true,LC,,Udzungwa Pygmy Chameleon,,1246.234746395673028,,,,4.233949937296679,,,
1037,Rhinolophus fumigatus,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,false,false,true,LC,,Rüppell's Horseshoe Bat,,8362413.471922092139721,,,0.006564907203352,0.004617535394635,0.005151871770746,,5.000000000000000
1038,Rhinolophus hildebrandtii,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,false,false,true,LC,,Hildebrandt's Horseshoe Bat,,3184128.442444481421262,,,0.017241285780884,0.012126941764174,0.013530258807094,,5.000000000000000
1039,Rhinolophus landeri,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,false,false,true,LC,,Lander's Horseshoe Bat,,12121325.144537441432476,,,0.004529081415159,0.003185603861850,0.003554238615628,,5.000000000000000
1040,Rhinolophus simulator,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,false,false,true,LC,,Bushveld Horseshoe Bat,,1911319.731482844334096,,,0.028722807353971,0.020202658694481,0.022540489271190,,5.000000000000000
1041,Rhinolophus swinnyi,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,false,false,true,LC,,Swinny's Horseshoe Bat,,1347751.943840772379190,,,0.032314716882071,0.028650480058768,0.031084310108199,,5.000000000000000
1042,Rhinopoma macinnesi,MAMMALIA,RHINOPOMATIDAE,CHIROPTERA,false,false,true,DD,,Macinnes's Mouse-tailed Bat,,3280278.279586848802865,,,0.016735918041118,0.011771483057236,0.013133666789615,,30.000000000000000
1043,Rhinopomastus cyanomelas,AVES,PHOENICULIDAE,BUCEROTIFORMES,true,false,true,LC,,Common Scimitarbill,Not a Migrant,6396614.875378731638193,,,0.008582425159053,0.006036589812497,0.006735137684642,,
1044,Rhinopomastus minor,AVES,PHOENICULIDAE,BUCEROTIFORMES,true,false,true,LC,,Abyssinian Scimitarbill,Not a Migrant,2064340.463054184569046,,,,0.006498192343439,0.016645368714744,,
1045,Rhinoptilus chalcopterus,AVES,GLAREOLIDAE,CHARADRIIFORMES,true,false,true,LC,,Bronze-winged Courser,Full Migrant,10163963.049170056357980,,,0.005401285716373,0.003799083094298,0.004238709024510,,15.000000000000000
1046,Rhipsalis baccifera,MAGNOLIOPSIDA,CACTACEAE,CARYOPHYLLALES,false,false,true,LC,,Mistletoe Cactus,,17074821.813690464943647,,,0.003215170795821,0.002261443229833,0.002523135079908,,
1047,Rhynchocyon cirnei,MAMMALIA,MACROSCELIDIDAE,MACROSCELIDEA,false,false,true,LC,,Chequered Sengi,Not a Migrant,1130885.719658534042537,,,,0.033319995833540,0.038095875783375,,
1048,Rhynchogale melleri,MAMMALIA,HERPESTIDAE,CARNIVORA,false,false,true,LC,,Meller's Mongoose,,2215640.939141546841711,,,0.024777691849518,0.017427796855088,0.019444523316127,,
1049,Rhynchospora corymbosa,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,12745242.135521242395043,,,0.004307369593727,0.003029659207773,0.003380248208956,,
1050,Rhynchospora gracillima,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,7951340.940868507139385,,,0.006904303166911,0.004856255124555,0.005418215898638,,
1051,Rhynchospora holoschoenoides,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,12133662.574731223285198,,,0.004524476274258,0.003182364760298,0.003550624688626,,
1052,Rhyothemis semihyalina,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Phantom Flutterer,Nomadic,14227621.355731356889009,,,0.003858583741204,0.002713998301313,0.003028059351885,,
1053,Rieppeleon brevicaudatus,REPTILIA,CHAMAELEONIDAE,SQUAMATA,false,false,true,LC,,Bearded Pygmy Chameleon,Not a Migrant,161712.444686639151769,,,,,0.182104651384284,,
1054,Riparia paludicola,AVES,HIRUNDINIDAE,PASSERIFORMES,true,false,true,LC,,African Plain Martin,Full Migrant,7092892.953578704036772,,,0.007739926261192,0.005444004363790,0.006073978866348,,
1055,Rostratula benghalensis,AVES,ROSTRATULIDAE,CHARADRIIFORMES,true,true,true,LC,,Greater Painted-snipe,Not a Migrant,24947934.811975914984941,,,0.002200521560321,0.001547773011361,0.001726879688680,10.000000000000000,
1056,Rousettus lanosus,MAMMALIA,PTEROPODIDAE,CHIROPTERA,false,false,true,LC,,Long-haired Rousette,,209033.093165868951473,,,,0.027758742219938,,,10.000000000000000
1057,Ruspolia flavovirens,INSECTA,TETTIGONIIDAE,ORTHOPTERA,false,false,true,DD,,East African Cone-head,Not a Migrant,11339708.339497363194823,,,0.004841259298355,0.003405179307538,0.003799223102700,,
1058,Rynchops flavirostris,AVES,LARIDAE,CHARADRIIFORMES,true,true,true,LC,,African Skimmer,Full Migrant,11670187.234439186751842,,,0.004704163466822,0.003308750700865,0.003691635878315,10.000000000000000,15.000000000000000
1059,Saccostomus campestris,MAMMALIA,NESOMYIDAE,RODENTIA,false,false,true,LC,,Southern African Pouched Mouse,,5347563.518773333169520,,,0.010266071313879,0.007220810011067,0.008056394608509,,
1060,Sagittarius serpentarius,AVES,SAGITTARIIDAE,ACCIPITRIFORMES,false,false,true,EN,A2acde+3cde+4acde,Secretarybird,Nomadic,14023867.787678133696318,,,0.003914645322559,0.002753430136093,0.003072054197427,,80.000000000000000
1061,Salpornis salvadori,AVES,SITTIDAE,PASSERIFORMES,false,false,true,LC,,African Spotted Creeper,Not a Migrant,2540632.460270619019866,,,,,0.004015150319403,,
1062,Sarkidiornis melanotos,AVES,ANATIDAE,ANSERIFORMES,true,false,true,LC,,African Comb Duck,Full Migrant,18694102.953371860086918,,,0.002936673055463,0.002065557266240,0.002304581397073,15.000000000000000,10.000000000000000
1063,Sarothrura boehmi,AVES,RALLIDAE,GRUIFORMES,true,false,true,LC,,Streaky-breasted Flufftail,Full Migrant,1773002.965728086419404,,,,0.008099217879631,,10.000000000000000,10.000000000000000
1064,Sarothrura elegans,AVES,RALLIDAE,GRUIFORMES,true,false,true,LC,,Buff-spotted Flufftail,Altitudinal Migrant,7047421.309414012357593,,,0.007789866112573,0.005479130379164,0.006113169627556,10.000000000000000,10.000000000000000
1065,Saxicola rubetra,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Whinchat,Full Migrant,18266022.039800476282835,,,0.003005496671339,0.002113965487780,0.002358591367482,,
1066,Saxicola torquatus,AVES,MUSCICAPIDAE,PASSERIFORMES,true,false,true,LC,,Common Stonechat,Full Migrant,54334495.155038133263588,,,0.001010379654446,0.000710667138454,0.000792904797926,,
1067,Sceliages augias,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,DD,,,,2143835.633132081013173,,,0.023362506127780,0.018011520843490,0.018749873928273,,
1068,Schilbe moebiusii,ACTINOPTERYGII,SCHILBEIDAE,SILURIFORMES,true,false,false,LC,,,,241021.313118034653598,542.039330371766368,546.602058731052466,,0.160208820089970,0.178748017525758,,
1069,Schismaderma carens,AMPHIBIA,BUFONIDAE,ANURA,true,false,true,LC,,African Split-skin Toad,,2960397.380403976421803,,,0.018544290304613,0.013043431414571,0.014552803683208,,
1070,Schoenoplectiella lateriflora,LILIOPSIDA,CYPERACEAE,POALES,true,false,false,LC,,,,3497168.799029060173780,,,,0.011041428777567,0.012319131381950,,
1071,Schoenoplectiella mucronata,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,Bog Bulrush,,6254086.503320396877825,,,0.008778015527940,0.006174161513544,0.006888629039338,,
1072,Schoenoplectiella senegalensis,LILIOPSIDA,CYPERACEAE,POALES,true,false,false,LC,,,,5490313.861547269858420,,,0.009999149379206,0.007033066080542,0.007846925146309,,
1073,Schoenoplectus litoralis,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,Scirpe du Littoral,,24804150.631495524197817,,,0.002213277497578,0.001556745109512,0.001736890028663,,
1074,Schoenoplectus subulatus,LILIOPSIDA,CYPERACEAE,POALES,true,false,false,LC,,,,16773776.887137329205871,,,0.003272874607109,0.002302030154031,0.002568418680610,,
1075,Sclerophrys gutturalis,AMPHIBIA,BUFONIDAE,ANURA,true,false,true,LC,,African Common Toad,,5933446.919567301869392,,,0.009252373735439,0.006507809156232,0.007260886038978,,
1076,Sclerophrys pusilla,AMPHIBIA,BUFONIDAE,ANURA,true,false,true,LC,,Merten's Striped Toad,Not a Migrant,6136673.201355783268809,,,0.008945965776228,0.006292292081424,0.007020429553229,,
1077,Scleroptila levaillantii,AVES,PHASIANIDAE,GALLIFORMES,false,false,true,LC,,Red-winged Francolin,Not a Migrant,832303.702629749081098,,,0.065959659035240,0.046393810419408,0.051762453735555,10.000000000000000,10.000000000000000
1078,Scolecomorphus kirkii,AMPHIBIA,SCOLECOMORPHIDAE,GYMNOPHIONA,false,false,true,LC,,Lake Tanganyika Caecilian,,12123.859218942034204,,,,3.184938021289981,3.355991886232951,,
1079,Scopus umbretta,AVES,SCOPIDAE,PELECANIFORMES,true,false,true,LC,,Hamerkop,Not a Migrant,19879925.748165261000395,,,0.002761502690436,0.001942348310568,0.002167114829656,10.000000000000000,15.000000000000000
1080,Scotoecus albofuscus,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,false,false,true,DD,,Light-winged Lesser House Bat,,3070723.360574617981911,,,0.017878024814633,0.012574802630202,0.014029945665064,,30.000000000000000
1081,Scotoecus hirundo,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,false,false,true,LC,,Dark-winged Lesser House Bat,,4915723.090850344859064,,,0.011167933470746,0.007855149583801,0.008764139294480,,15.000000000000000
1082,Scotophilus dinganii,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,false,false,true,LC,,African Yellow House Bat,,10949923.053650328889489,,,,0.003063439628520,0.003118731816004,,15.000000000000000
1083,Scotophilus nigrita,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,false,false,true,LC,,Giant House Bat,,2194595.383195948321372,,,0.025015302984589,0.017594924552763,0.019630990856530,,15.000000000000000
1084,Scotophilus viridis,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,false,false,true,LC,,Lesser Yellow House Bat,,4650455.359082416631281,,,0.011804966223793,0.008303217042125,0.009264056651391,,15.000000000000000
1085,Serinus flavivertex,AVES,FRINGILLIDAE,PASSERIFORMES,false,false,true,LC,,Yellow-crowned Canary,Not a Migrant,323622.411275456775911,,,0.053353929521365,0.018959779986251,,,
1086,Sesbania bispinosa,MAGNOLIOPSIDA,FABACEAE,FABALES,true,false,true,LC,,Sesbania Pea,,9939232.214497327804565,,,0.005523411391793,0.003884982195592,0.004334548280144,,
1087,Sheppardia lowei,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,VU,"B1ab(i,ii,iii,v)",Iringa Akalat,Not a Migrant,6701.812128129294251,,,1.626945969556260,1.587000883867593,4.665516620070572,,
1088,Sheppardia sharpei,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Sharpe's Akalat,Not a Migrant,92949.755371824081521,,,0.590625206269963,0.415425947456345,0.463498604476834,,
1089,Smithornis capensis,AVES,CALYPTOMENIDAE,PASSERIFORMES,false,false,true,LC,,African Broadbill,Not a Migrant,3752042.913770224433392,,,0.014631620613332,0.010291390871213,0.011482299880737,,
1090,Smutsia temminckii,MAMMALIA,MANIDAE,PHOLIDOTA,false,false,true,VU,A4cd,Temminck's Pangolin,,7124222.847221807576716,,,0.007705888714674,0.005420063495941,0.006047267586261,,
1091,Spatula hottentota,AVES,ANATIDAE,ANSERIFORMES,true,false,true,LC,,Blue-billed Teal,Not a Migrant,7755746.402001418173313,,,0.007078424898609,0.004978726506737,0.005554859541331,15.000000000000000,10.000000000000000
1092,Spelaeophryne methneri,AMPHIBIA,BREVICIPITIDAE,ANURA,false,false,true,LC,,,,153490.319483396277064,,,0.357667301911928,0.236772187836377,0.079392123499468,,
1093,Spermestes bicolor,AVES,ESTRILDIDAE,PASSERIFORMES,true,false,true,LC,,Black-and-white Mannikin,Not a Migrant,5169100.416123410686851,,,0.000001131938405,0.007470108352071,0.008334541493317,,
1094,Spermestes cucullata,AVES,ESTRILDIDAE,PASSERIFORMES,true,false,true,LC,,Bronze Mannikin,Not a Migrant,8677200.875025136396289,,,0.006326748594381,0.004450022622193,0.004964974595126,,
1095,Spermestes fringilloides,AVES,ESTRILDIDAE,PASSERIFORMES,false,false,true,LC,,Magpie Mannikin,Not a Migrant,1503660.263044651364908,,,,,0.002299826021564,,
1096,Sphaeranthus chandleri,MAGNOLIOPSIDA,ASTERACEAE,ASTERALES,true,false,false,LC,,,,2562315.667133720126003,,,0.021425333788259,0.015069860707042,0.016813729258229,,
1097,Sphaeranthus steetzii,MAGNOLIOPSIDA,ASTERACEAE,ASTERALES,true,false,true,LC,,,,3524742.797941991593689,,,,0.010955051872263,0.012222759041158,,
1098,Sphaeranthus ukambensis,MAGNOLIOPSIDA,ASTERACEAE,ASTERALES,true,false,true,LC,,,,1421865.368186665698886,,,,0.027157100141218,0.030299691423139,,
1099,Sphaerium hartmanni,BIVALVIA,SPHAERIIDAE,VENERIDA,true,false,false,LC,,,,12417323.536054775118828,,,0.004421119275810,0.003109666916470,0.003469514326192,,
1100,Sphaerothylax abyssinica,MAGNOLIOPSIDA,PODOSTEMACEAE,MALPIGHIALES,true,false,false,LC,,,,2545464.715904515702277,,,0.021567169285911,0.015169623035790,0.016925035979528,,
1101,Spilopelia senegalensis,AVES,COLUMBIDAE,COLUMBIFORMES,true,false,true,LC,,Laughing Dove,Full Migrant,29233649.672698028385639,,,0.001877920446262,0.001320866214910,0.001473715474587,10.000000000000000,10.000000000000000
1102,Spirodela polyrhiza,LILIOPSIDA,ARACEAE,ALISMATALES,true,false,false,LC,,Greater Duckweed,,80605260.522061988711357,,,0.000681077985279,0.000479047396424,0.000534482261111,,
1103,Stactolaema leucogrammica,AVES,LYBIIDAE,PICIFORMES,false,false,true,LC,,White-lined Barbet,Not a Migrant,70144.486522511506337,,,,0.550488600109479,0.614190566317386,,10.000000000000000
1104,Stactolaema whytii,AVES,LYBIIDAE,PICIFORMES,false,false,true,LC,,Whyte's Barbet,Not a Migrant,456221.991551415354479,,,0.120332797313299,0.084638051006412,0.094344638365108,,10.000000000000000
1105,Steatomys pratensis,MAMMALIA,NESOMYIDAE,RODENTIA,false,false,true,LC,,Fat Mouse,,3477943.676597796846181,,,0.015784749134560,0.011102462771608,0.011398513712953,,
1106,Stephanoaetus coronatus,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,true,false,true,NT,,Crowned Eagle,Not a Migrant,6608211.392643929459155,,,0.008307613842429,0.005843296755633,0.006519476956996,,20.000000000000000
1107,Stigmochelys pardalis,REPTILIA,TESTUDINIDAE,TESTUDINES,false,false,true,LC,,Leopard Tortoise,Not a Migrant,5428747.602480082772672,,,,0.007112826571103,0.007935915436808,,
1108,Streptopelia capicola,AVES,COLUMBIDAE,COLUMBIFORMES,true,false,true,LC,,Ring-necked Dove,Full Migrant,9534262.668676145374775,,,0.005758019298083,0.004049997522938,0.004518659008928,10.000000000000000,10.000000000000000
1109,Streptopelia decipiens,AVES,COLUMBIDAE,COLUMBIFORMES,true,false,true,LC,,Mourning Collared-dove,Not a Migrant,7209778.175022051669657,,,0.002831685660969,0.003613497287252,0.001236462362108,10.000000000000000,10.000000000000000
1110,Streptopelia lugens,AVES,COLUMBIDAE,COLUMBIFORMES,true,false,true,LC,,Dusky Turtle-dove,Not a Migrant,945564.699885071138851,,,0.058058923356486,0.016822151968177,0.032638833246208,10.000000000000000,10.000000000000000
1111,Streptopelia semitorquata,AVES,COLUMBIDAE,COLUMBIFORMES,true,false,true,LC,,Red-eyed Dove,Full Migrant,13753132.129093049094081,,,0.003991706610823,0.002807632459917,0.003132528757589,10.000000000000000,10.000000000000000
1112,Strix woodfordii,AVES,STRIGIDAE,STRIGIFORMES,true,false,true,LC,,African Wood-owl,Not a Migrant,9861911.636145010590553,,,0.004135685850181,,,10.000000000000000,10.000000000000000
1113,Strongylopus fuelleborni,AMPHIBIA,PYXICEPHALIDAE,ANURA,true,false,true,LC,,Fuelleborn's Stream Frog,,31628.596554543630191,,,,1.122031194565690,1.198677420431736,,
1114,Struthio camelus,AVES,STRUTHIONIDAE,STRUTHIONIFORMES,false,false,true,LC,,Common Ostrich,Not a Migrant,9265319.757166307419538,,,,0.004167556134402,0.004649821380205,,
1115,Stuckenia pectinata,LILIOPSIDA,POTAMOGETONACEAE,ALISMATALES,true,false,false,LC,,Fennel Pondweed,,78098582.525135681033134,,,0.000702938090093,0.000494423060479,0.000551637180962,,
1116,Suncus megalura,MAMMALIA,SORICIDAE,EULIPOTYPHLA,false,false,true,LC,,Climbing Shrew,,4239947.203831266611814,,,0.012947913216848,0.009107127597316,0.010160994896911,,
1117,Swynnertonia swynnertoni,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,VU,"B1ab(ii,iii,v);C2a(i)",Swynnerton's Robin,Not a Migrant,7065.468448179661209,,,,,4.395936931345718,,
1118,Sylvia abyssinica,AVES,SYLVIIDAE,PASSERIFORMES,false,false,true,LC,,African Hill-babbler,Not a Migrant,387146.667851767502725,,,0.129602245965778,0.067060958183913,,,
1119,Sylvia atricapilla,AVES,SYLVIIDAE,PASSERIFORMES,false,false,true,LC,,Eurasian Blackcap,Full Migrant,21051363.752487465739250,,,0.001460211565910,0.001834263121629,0.002046522135470,,
1120,Sylvia borin,AVES,SYLVIIDAE,PASSERIFORMES,false,false,true,LC,,Garden Warbler,Full Migrant,48030233.261614039540291,,,0.001142998164098,0.000803946547185,0.000896978402471,,
1121,Sylvicapra grimmia,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Common Duiker,,13575937.239446254447103,,,0.004043806882055,0.002844278042107,0.003173414928299,,
1122,Sylvietta whytii,AVES,MACROSPHENIDAE,PASSERIFORMES,false,false,true,LC,,Red-faced Crombec,Not a Migrant,1855687.983202314237133,,,0.029583889606532,0.020808315051187,0.023216231549314,,
1123,Syncerus caffer,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,NT,,African Buffalo,,8442939.592645406723022,,,,0.004573494784306,0.005102734826959,,
1124,Synodontis rufigiensis,ACTINOPTERYGII,MOCHOKIDAE,SILURIFORMES,true,false,false,LC,,,,191348.499143947672565,463.031091282060743,570.262666352791598,,0.201797977846313,0.225149829207146,,
1125,Synoicus adansonii,AVES,PHASIANIDAE,GALLIFORMES,true,false,true,LC,,African Blue Quail,Not a Migrant,5998342.017185986973345,,,0.009152273791980,0.006437402215569,0.006647193689794,10.000000000000000,10.000000000000000
